vm_id,site_id,cpu_rate,report_ts
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591708620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591708740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591708860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591708980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591709100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591709220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591709340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591709460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591709580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591709700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591709820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591709940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591710060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591710180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591710300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591710420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591710540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591710660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591710780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591710900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591711020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591711140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591711260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591711380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591711500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591711620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591711740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591711860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591711980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591712100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591712220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591712340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591712460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591712580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591712700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591712820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591712940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591713060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591713180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591713300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591713420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591713540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591713660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591713780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591713900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591714020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591714140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591714260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591714380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591714500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591714620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591714740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591714860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591714980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591715100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591715220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591715340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591715460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591715580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591715700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591715820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591715940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591716060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591716180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591716300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591716420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591716540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591716660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591716780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591716900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591717020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591717140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591717260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591717380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591717500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591717620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591717740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591717860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591717980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591718100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591718220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591718340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591801980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591718460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591802100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591718580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591802220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591718700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591802340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591718820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591802460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591718940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591802580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591719060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591802700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591719180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591802820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591719300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591802940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591719420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591803060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591719540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591803180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591719660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591803300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591719780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591803420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591719900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591803540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591720020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591803660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591720140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591803780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591720260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591803900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591720380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591804020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591720500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591804140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591720620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591804260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591720740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591804380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591720860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591804500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591720980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591804620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591721100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591804740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591721220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.5,1591801380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591721340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591801500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591721460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591801620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591721580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591801740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591721700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591801860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591721820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591721940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591722060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591722180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591722300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591722420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591722540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591722660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591722780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591722900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591723020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591723140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591723260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591723380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591723500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591723620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591723740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591723860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591723980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591724100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591724220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591724340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591724460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591724580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591724700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591724820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591724940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591725060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591725180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591725300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591725420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591725540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591725660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591725780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591725900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591726020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591726140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591726260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591726380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591726500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591726620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591726740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591726860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591726980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591727100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591727220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591727340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591727460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591727580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591727700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591727820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591727940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591728060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591728180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591728300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591728420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591728540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591728660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591728780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591728900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591729020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591729140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591729260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591729380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591729500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591729620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591729740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591729860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591729980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591730100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591730220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591730340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591730460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591730580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591730700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591730820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591730940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591731060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591731180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591731300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591731420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591731540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591731660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591731780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591731900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591732020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591732140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591732260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591732380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591732500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591732620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591732740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591732860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591732980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591733100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591733220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591733340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591733460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591733580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591733700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591733820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591733940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591734060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591734180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591734300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591734420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.5,1591734540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591734660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591734780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591734900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591735020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591735140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591735260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591735380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591735500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591735620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591735740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591735860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591735980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591736100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591736220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591736340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591736460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591736580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591736700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591736820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591736940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591737060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591737180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591737300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591737420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591737540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591737660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591737780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591737900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591738020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591738140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591738260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591738380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591738500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591738620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591738740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591738860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591738980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591739100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591739220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591739340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591739460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591739580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591739700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591739820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591739940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591740060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.5,1591740180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591740300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591740420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591740540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591740660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591740780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591740900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591741020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591741140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591741260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591741380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591741500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591741620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591741740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591741860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591741980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591742100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591742220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591742340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591742460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591742580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591742700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591742820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591742940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591743060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591743180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591743300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591743420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591743540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591743660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591743780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591743900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591744020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591744140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591744260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591744380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591744500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591744620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591744740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591744860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591744980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591745100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591745220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591745340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591745460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591745580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591745700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591745820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591745940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591746060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591746180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591746300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591746420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591746540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591746660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591746780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591746900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591747020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591747140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591747260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591747380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591747500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591747620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591747740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591747860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591747980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591748100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591748220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591748340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591748460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591748580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591748700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591748820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591748940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591749060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591749180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591749300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591749420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591749540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591749660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591749780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591749900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591750020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591750140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591750260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591750380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591750500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591750620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591750740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591750860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591750980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591751100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591751220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591751340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591751460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591751580
